ï»¿num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorolÃ³gico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga;__origen__;__descarga__
2025S045927;21/04/2025;13:45:00;CALL. MARQUESADO DE SANTA MARTA, 1;1;20;SAN BLAS-CANILLEJAS;Choque contra obstÃ¡culo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;447104.0;4477567.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S045927;21/04/2025;13:45:00;CALL. MARQUESADO DE SANTA MARTA, 1;1;20;SAN BLAS-CANILLEJAS;Choque contra obstÃ¡culo fijo;Despejado;Turismo;Conductor;De 55 a 59 aÃ±os;Mujer;14.0;Sin asistencia sanitaria;447104.0;4477567.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S094231;21/08/2025;13:45:00;AVDA. VICTORIA, 23;23;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 35 a 39 aÃ±os;Hombre;;;431109.0;4479894.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S094231;21/08/2025;13:45:00;AVDA. VICTORIA, 23;23;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 60 a 64 aÃ±os;Mujer;;;431109.0;4479894.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S094231;21/08/2025;13:45:00;AVDA. VICTORIA, 23;23;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Pasajero;De 35 a 39 aÃ±os;Mujer;;;431109.0;4479894.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S094231;21/08/2025;13:45:00;AVDA. VICTORIA, 23;23;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Pasajero;De 45 a 49 aÃ±os;Mujer;;;431109.0;4479894.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S032549;22/03/2025;13:45:00;LATERAL A.3 SENTIDO ENTRADA DESDE C7 ARROYO FONTARRON;+00600E;14;MORATALAZ;Alcance;Lluvia dÃ©bil;Turismo;Conductor;De 40 a 44 aÃ±os;Mujer;;;445775.0;4471793.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S032549;22/03/2025;13:45:00;LATERAL A.3 SENTIDO ENTRADA DESDE C7 ARROYO FONTARRON;+00600E;14;MORATALAZ;Alcance;Lluvia dÃ©bil;Turismo;Conductor;De 30 a 34 aÃ±os;Hombre;;;445775.0;4471793.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S007470;23/01/2025;13:45:00;AVDA. CIUDAD DE BARCELONA / PASEO. INFANTA ISABEL;1;3;RETIRO;ColisiÃ³n lateral;Nublado;Turismo;Pasajero;De 45 a 49 aÃ±os;Mujer;;;441600.0;4473106.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S007470;23/01/2025;13:45:00;AVDA. CIUDAD DE BARCELONA / PASEO. INFANTA ISABEL;1;3;RETIRO;ColisiÃ³n lateral;Nublado;Turismo;Conductor;De 60 a 64 aÃ±os;Hombre;;;441600.0;4473106.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S007470;23/01/2025;13:45:00;AVDA. CIUDAD DE BARCELONA / PASEO. INFANTA ISABEL;1;3;RETIRO;ColisiÃ³n lateral;Nublado;Turismo;Conductor;De 55 a 59 aÃ±os;Hombre;;;441600.0;4473106.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S060845;23/05/2025;13:45:00;CALL. RAMIREZ DE PRADO / CALL. JUAN DE MARIANA;8;2;ARGANZUELA;Otro;Despejado;Turismo;Conductor;De 45 a 49 aÃ±os;Hombre;;;441730.0;4472301.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S074111;23/06/2025;13:45:00;CALL. AGUSTIN DE FOXA, 42;42;5;CHAMARTÃN;Otro;;CamiÃ³n rÃ­gido;Conductor;De 30 a 34 aÃ±os;Hombre;;;442031.0;4480344.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S086009;24/07/2025;13:45:00;AUTOV. M-30 CALZADA INT PK 10900;10NL90;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;442578.0;4471527.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S086009;24/07/2025;13:45:00;AUTOV. M-30 CALZADA INT PK 10900;10NL90;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;442578.0;4471527.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S009107;25/01/2025;13:45:00;CALL. FRANCISCO SILVELA / AVDA. TOREROS;26;4;SALAMANCA;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 aÃ±os;Mujer;;;443039.0;4475866.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S009107;25/01/2025;13:45:00;CALL. FRANCISCO SILVELA / AVDA. TOREROS;26;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 60 a 64 aÃ±os;Mujer;14.0;Sin asistencia sanitaria;443039.0;4475866.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S009107;25/01/2025;13:45:00;CALL. FRANCISCO SILVELA / AVDA. TOREROS;26;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;443039.0;4475866.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S074947;25/06/2025;13:45:00;PLAZA. EMPERADOR CARLOS V / PASEO. PRADO;10;1;CENTRO;ColisiÃ³n lateral;Despejado;Turismo;Conductor;De 25 a 29 aÃ±os;Hombre;;;441256.0;4473358.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S074947;25/06/2025;13:45:00;PLAZA. EMPERADOR CARLOS V / PASEO. PRADO;10;1;CENTRO;ColisiÃ³n lateral;Despejado;Turismo;Conductor;De 45 a 49 aÃ±os;Hombre;;;441256.0;4473358.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S095023;25/08/2025;13:45:00;AVDA. ALFONSO XIII / AVDA. RAMON Y CAJAL;50;5;CHAMARTÃN;ColisiÃ³n fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 aÃ±os;Mujer;14.0;Sin asistencia sanitaria;443405.0;4478180.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S095023;25/08/2025;13:45:00;AVDA. ALFONSO XIII / AVDA. RAMON Y CAJAL;50;5;CHAMARTÃN;ColisiÃ³n fronto-lateral;Despejado;Turismo;Conductor;De 70 a 74 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;443405.0;4478180.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S095023;25/08/2025;13:45:00;AVDA. ALFONSO XIII / AVDA. RAMON Y CAJAL;50;5;CHAMARTÃN;ColisiÃ³n fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;443405.0;4478180.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S095023;25/08/2025;13:45:00;AVDA. ALFONSO XIII / AVDA. RAMON Y CAJAL;50;5;CHAMARTÃN;ColisiÃ³n fronto-lateral;Despejado;Turismo;Pasajero;De 70 a 74 aÃ±os;Mujer;7.0;Asistencia sanitaria sÃ³lo en el lugar del accidente;443405.0;4478180.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S062429;26/05/2025;13:45:00;CALL. LA MASO / CALL. PEÃA DORADA;103;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Furgoneta;PeatÃ³n;De 10 a 14 aÃ±os;Mujer;7.0;Asistencia sanitaria sÃ³lo en el lugar del accidente;439473.0;4481787.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S062429;26/05/2025;13:45:00;CALL. LA MASO / CALL. PEÃA DORADA;103;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Furgoneta;Conductor;De 50 a 54 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;439473.0;4481787.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S009426;27/01/2025;13:45:00;CALL. GRANDEZA ESPAÃOLA, 106;106;10;LATINA;Choque contra obstÃ¡culo fijo;Despejado;Turismo;Conductor;De 50 a 54 aÃ±os;Mujer;;;437567.0;4473533.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S009426;27/01/2025;13:45:00;CALL. GRANDEZA ESPAÃOLA, 106;106;10;LATINA;Choque contra obstÃ¡culo fijo;Despejado;Todo terreno;Conductor;Desconocido;Desconocido;;;437567.0;4473533.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S048774;27/04/2025;13:45:00;CALL. NIEREMBERG, 10;10;5;CHAMARTÃN;CaÃ­da;Despejado;Bicicleta;Conductor;De 60 a 64 aÃ±os;Hombre;;;442993.0;4477699.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S048774;27/04/2025;13:45:00;CALL. NIEREMBERG, 10;10;5;CHAMARTÃN;CaÃ­da;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;;;442993.0;4477699.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S095801;27/08/2025;13:45:00;AVDA. SUR DEL AEROPUERTO DE BARAJAS / AVDA. SUR DEL AEROPUERTO DE BARAJAS, 34;34;21;BARAJAS;ColisiÃ³n fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 aÃ±os;Mujer;7.0;Asistencia sanitaria sÃ³lo en el lugar del accidente;450993.0;4477954.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S095801;27/08/2025;13:45:00;AVDA. SUR DEL AEROPUERTO DE BARAJAS / AVDA. SUR DEL AEROPUERTO DE BARAJAS, 34;34;21;BARAJAS;ColisiÃ³n fronto-lateral;Despejado;Furgoneta;Conductor;De 55 a 59 aÃ±os;Hombre;7.0;Asistencia sanitaria sÃ³lo en el lugar del accidente;450993.0;4477954.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S063225;28/05/2025;13:45:00;CALL. SAN MARIANO, 5;5;20;SAN BLAS-CANILLEJAS;Choque contra obstÃ¡culo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;447882.0;4477316.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S063225;28/05/2025;13:45:00;CALL. SAN MARIANO, 5;5;20;SAN BLAS-CANILLEJAS;Choque contra obstÃ¡culo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;447882.0;4477316.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S010617;29/01/2025;13:45:00;CALL. PORTICO DE LA GLORIA, 2;2;8;FUENCARRAL-EL PARDO;Choque contra obstÃ¡culo fijo;LLuvia intensa;Turismo;Conductor;De 55 a 59 aÃ±os;Mujer;7.0;Asistencia sanitaria sÃ³lo en el lugar del accidente;443504.0;4485223.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S049139;29/04/2025;13:45:00;CALL. ISAAC PERAL, 4;4;7;CHAMBERÃ;Alcance;Despejado;Turismo;Conductor;De 70 a 74 aÃ±os;Hombre;;;439078.0;4476374.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S049549;29/04/2025;13:45:00;PLAZA. ELIPTICA, 1;1;12;USERA;Choque contra obstÃ¡culo fijo;;Turismo;Conductor;De 40 a 44 aÃ±os;Hombre;;;439134.0;4470833.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S049139;29/04/2025;13:45:00;CALL. ISAAC PERAL, 4;4;7;CHAMBERÃ;Alcance;Despejado;Turismo;Conductor;De 35 a 39 aÃ±os;Hombre;;;439078.0;4476374.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S063320;29/05/2025;13:45:00;PLAZA. INDEPENDENCIA / CALL. ALFONSO XII;8;3;RETIRO;ColisiÃ³n lateral;Despejado;Turismo;Conductor;De 55 a 59 aÃ±os;Hombre;;;441559.0;4474548.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S063320;29/05/2025;13:45:00;PLAZA. INDEPENDENCIA / CALL. ALFONSO XII;8;3;RETIRO;ColisiÃ³n lateral;Despejado;Turismo;Conductor;De 45 a 49 aÃ±os;Hombre;;;441559.0;4474548.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S076954;29/06/2025;13:45:00;PLAZA. SAN ILDEFONSO, 3;3;1;CENTRO;Choque contra obstÃ¡culo fijo;;Turismo;Conductor;De 40 a 44 aÃ±os;Hombre;;;440432.0;4475048.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S010765;30/01/2025;13:45:00;AVDA. ENTREVIAS / CALL. MENDEZ ALVARO;2;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 45 a 49 aÃ±os;Mujer;;;442615.0;4471468.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S010765;30/01/2025;13:45:00;AVDA. ENTREVIAS / CALL. MENDEZ ALVARO;2;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 35 a 39 aÃ±os;Hombre;;;442615.0;4471468.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
